order_id,customer_id,order_date,order_status,shipping_mode
7585,1363,2024-11-07,completed,standard
7586,1745,2025-06-30,completed,standard
7587,1158,2025-04-16,completed,express
7588,1459,2025-07-21,completed,standard
7589,1682,2026-02-20,completed,standard
7590,992,2026-01-06,completed,standard
7591,472,2024-08-07,completed,standard
7592,857,2025-02-25,completed,standard
7593,1227,2025-11-24,completed,express
7594,769,2025-02-28,completed,standard
7595,1649,2024-03-23,completed,express
7596,581,2025-04-13,completed,standard
7597,266,2025-06-29,completed,standard
7598,1949,2026-04-17,completed,standard
7599,821,2024-01-14,completed,standard
7600,1161,2025-07-12,completed,express
7601,538,2026-07-15,completed,standard
7602,1233,2026-05-05,completed,standard
7603,1776,2025-01-20,completed,standard
7604,1416,2026-08-14,completed,same-day
7605,509,2026-03-13,completed,standard
7606,1212,2025-09-11,completed,standard
7607,3,2025-02-28,completed,express
7608,220,2025-08-22,completed,standard
7609,1186,2026-05-23,completed,standard
7610,1491,2026-07-11,completed,standard
7611,1387,2024-09-26,completed,standard
7612,1157,2025-06-19,completed,standard
7613,1627,2024-11-22,completed,standard
7614,1166,2026-08-12,completed,standard
7615,1935,2026-07-10,completed,standard
7616,494,2025-03-17,completed,standard
7617,1424,2025-10-23,completed,standard
7618,458,2025-08-16,completed,standard
7619,496,2025-10-10,completed,standard
7620,89,2025-01-03,completed,standard
7621,140,2025-03-17,completed,express
7622,783,2026-07-06,completed,standard
7623,1932,2026-08-23,completed,standard
7624,551,2024-08-15,completed,standard
7625,217,2024-11-17,completed,standard
7626,5,2026-05-25,completed,same-day
7627,416,2025-02-07,completed,standard
7628,213,2025-06-20,completed,express
7629,1398,2025-09-13,completed,standard
7630,824,2026-01-25,completed,express
7631,676,2024-09-04,completed,standard
7632,891,2025-02-15,completed,same-day
7633,287,2025-05-18,completed,standard
7634,1296,2026-01-18,completed,standard
7635,238,2024-12-12,completed,standard
7636,729,2024-02-20,completed,standard
7637,1955,2026-04-26,completed,express
7638,751,2025-09-22,completed,standard
7639,1045,2026-01-14,completed,standard
7640,548,2026-08-04,completed,standard
7641,1328,2024-06-18,completed,express
7642,1714,2025-03-06,completed,express
7643,285,2025-01-01,completed,standard
7644,772,2025-06-25,completed,standard
7645,368,2025-05-09,returned,express
7646,1334,2025-02-01,completed,express
7647,1893,2024-04-28,completed,express
7648,481,2026-06-22,completed,standard
7649,982,2025-02-27,completed,express
7650,546,2025-08-07,completed,standard
7651,93,2025-12-12,completed,standard
7652,5,2025-12-19,completed,standard
7653,928,2025-12-19,completed,same-day
7654,118,2025-03-15,completed,express
7655,1775,2024-12-06,cancelled,same-day
7656,114,2024-11-01,completed,standard
7657,918,2026-01-04,returned,standard
7658,572,2026-08-10,completed,standard
7659,825,2026-01-02,completed,standard
7660,1759,2025-01-13,completed,express
7661,276,2026-05-31,completed,express
7662,554,2025-12-28,completed,standard
7663,849,2025-07-27,completed,standard
7664,27,2025-06-14,completed,standard
7665,1574,2025-09-25,completed,standard
7666,1066,2025-11-27,completed,standard
7667,1177,2025-07-16,completed,standard
7668,687,2025-10-14,cancelled,standard
7669,1289,2024-11-22,completed,standard
7670,895,2025-07-29,completed,standard
7671,1379,2024-07-22,completed,standard
7672,549,2025-03-04,completed,standard
7673,953,2025-05-19,returned,standard
7674,774,2025-12-17,completed,express
7675,313,2025-05-04,completed,express
7676,437,2026-08-13,returned,express
7677,1810,2024-12-14,completed,standard
7678,32,2026-07-05,completed,express
7679,465,2024-11-15,completed,standard
7680,975,2026-08-24,completed,express
7681,434,2024-12-23,completed,express
7682,1896,2026-01-28,cancelled,express
7683,1026,2026-07-07,completed,standard
7684,1869,2024-05-27,cancelled,standard
7685,211,2025-05-03,completed,same-day
7686,1444,2025-11-19,completed,standard
7687,1051,2026-03-31,completed,standard
7688,1382,2026-08-06,completed,same-day
7689,542,2025-09-04,returned,express
7690,1318,2026-03-05,returned,standard
7691,1600,2025-04-04,completed,standard
7692,1490,2025-01-14,completed,express
7693,40,2026-05-30,completed,standard
7694,1140,2025-07-09,completed,standard
7695,1765,2026-05-31,completed,express
7696,478,2025-10-19,completed,standard
7697,560,2025-09-20,completed,standard
7698,1620,2024-12-24,completed,standard
7699,1512,2026-07-31,returned,express
7700,1340,2025-08-08,returned,express
7701,1114,2024-12-27,completed,standard
7702,1227,2025-12-24,completed,express
7703,1599,2024-12-07,completed,standard
7704,1067,2025-05-17,completed,express
7705,358,2026-04-15,completed,express
7706,1004,2025-08-12,completed,express
7707,1064,2025-03-27,completed,standard
7708,291,2026-08-06,completed,standard
7709,39,2025-04-04,completed,standard
7710,1535,2024-11-01,completed,express
7711,1537,2025-09-03,returned,same-day
7712,837,2025-12-05,completed,standard
7713,676,2025-06-25,completed,standard
7714,964,2026-04-07,completed,standard
7715,367,2025-09-22,completed,same-day
7716,1465,2025-07-17,completed,standard
7717,1443,2024-10-04,completed,standard
7718,847,2026-02-06,completed,same-day
7719,1398,2024-04-03,completed,express
7720,542,2026-05-13,completed,standard
7721,394,2025-01-19,completed,standard
7722,803,2025-11-22,completed,standard
7723,1682,2025-04-19,completed,standard
7724,1202,2025-04-20,completed,standard
7725,1133,2026-08-25,completed,express
7726,184,2024-12-23,completed,standard
7727,943,2026-02-18,completed,standard
7728,386,2026-06-17,completed,standard
7729,485,2025-11-18,completed,standard
7730,87,2025-11-12,completed,standard
7731,666,2025-02-13,completed,express
7732,942,2026-02-02,completed,same-day
7733,478,2025-03-16,completed,same-day
7734,661,2026-05-31,completed,express
7735,452,2026-04-18,completed,standard
7736,1916,2026-07-01,completed,express
7737,31,2026-07-21,completed,standard
7738,149,2024-06-04,completed,standard
7739,1136,2026-02-28,completed,express
7740,268,2024-12-07,completed,standard
7741,820,2026-04-02,completed,standard
7742,84,2025-10-31,completed,express
7743,935,2025-06-16,completed,standard
7744,1075,2024-09-23,completed,standard
7745,1475,2025-01-11,completed,express
7746,196,2026-05-13,completed,express
7747,1979,2026-03-19,completed,standard
7748,1102,2025-04-28,completed,same-day
7749,1439,2024-12-21,completed,standard
7750,437,2025-07-01,completed,standard
7751,424,2025-02-19,completed,standard
7752,734,2024-09-22,cancelled,express
7753,71,2025-11-11,completed,standard
7754,24,2024-10-02,completed,standard
7755,1179,2025-01-04,completed,standard
7756,232,2024-05-29,completed,standard
7757,556,2026-05-02,completed,standard
7758,1181,2024-04-06,completed,express
7759,897,2025-11-21,completed,standard
7760,413,2024-12-12,completed,standard
7761,675,2026-03-05,completed,standard
7762,469,2025-05-03,completed,standard
7763,229,2025-07-03,completed,standard
7764,1613,2025-12-18,completed,express
7765,1585,2025-12-02,completed,express
7766,1081,2025-08-13,completed,express
7767,1258,2024-06-05,returned,standard
7768,1519,2024-06-26,completed,standard
7769,85,2026-04-30,completed,express
7770,1380,2026-07-26,completed,standard
7771,1089,2026-05-29,completed,standard
7772,1316,2025-04-19,completed,standard
7773,1397,2025-01-14,completed,standard
7774,13,2026-05-13,completed,standard
7775,1682,2026-08-07,completed,standard
7776,1633,2025-03-23,completed,express
7777,428,2026-02-13,returned,standard
7778,821,2024-11-14,completed,standard
7779,654,2025-04-22,completed,express
7780,170,2026-06-17,completed,standard
7781,1171,2026-05-26,completed,standard
7782,1851,2025-10-17,completed,standard
7783,552,2025-01-20,completed,standard
7784,850,2024-08-21,completed,standard
7785,690,2026-05-15,completed,express
7786,706,2026-02-17,completed,same-day
7787,904,2026-08-05,completed,standard
7788,1397,2025-05-26,completed,standard
7789,52,2025-06-28,completed,standard
7790,187,2025-05-25,completed,express
7791,1255,2025-08-13,completed,express
7792,42,2026-02-19,completed,standard
7793,549,2025-12-02,completed,standard
7794,337,2025-08-20,completed,standard
7795,307,2025-05-26,completed,express
7796,1474,2026-05-29,completed,standard
7797,1465,2024-11-13,completed,standard
7798,385,2026-01-06,completed,standard
7799,413,2024-05-19,completed,standard
7800,257,2024-07-01,completed,standard
7801,922,2024-11-25,completed,standard
7802,1325,2025-10-24,completed,standard
7803,446,2025-04-07,completed,express
7804,261,2025-11-03,completed,standard
7805,227,2024-02-27,returned,standard
7806,1824,2025-09-04,completed,express
7807,403,2024-09-08,completed,express
7808,1254,2025-11-04,completed,standard
7809,1755,2026-05-20,completed,express
7810,595,2026-08-17,completed,standard
7811,1375,2026-05-14,completed,standard
7812,302,2025-09-11,completed,standard
7813,121,2024-08-11,completed,standard
7814,1803,2024-08-22,completed,standard
7815,948,2026-05-15,completed,express
7816,15,2025-03-02,completed,express
7817,742,2026-05-11,completed,express
7818,1073,2024-10-02,completed,standard
7819,1370,2025-02-18,returned,express
7820,1782,2025-09-17,completed,standard
7821,208,2026-03-11,completed,same-day
7822,1526,2025-01-26,completed,standard
7823,418,2025-02-11,completed,express
7824,301,2024-07-24,completed,standard
7825,208,2025-12-06,completed,same-day
7826,455,2026-04-05,completed,standard
7827,1625,2024-06-06,completed,express
7828,531,2026-07-23,completed,standard
7829,1048,2026-07-02,completed,standard
7830,1113,2026-05-16,completed,standard
7831,1355,2026-03-25,cancelled,express
7832,1900,2024-03-19,completed,standard
7833,1864,2026-07-12,completed,standard
7834,1797,2026-06-16,returned,standard
7835,1834,2026-05-25,cancelled,standard
7836,1970,2025-12-03,completed,same-day
7837,1768,2025-11-06,cancelled,standard
7838,308,2025-07-10,completed,standard
7839,1996,2025-12-19,completed,standard
7840,1072,2026-02-23,completed,standard
7841,1140,2026-08-05,completed,express
7842,1907,2026-08-18,completed,standard
7843,848,2026-01-25,completed,standard
7844,1223,2025-05-25,completed,standard
7845,1592,2026-07-15,completed,standard
7846,554,2025-11-14,completed,standard
7847,519,2026-01-03,completed,standard
7848,423,2025-10-19,completed,standard
7849,1466,2025-07-07,completed,standard
7850,1543,2025-12-31,completed,standard
7851,39,2026-05-23,completed,standard
7852,810,2026-03-18,completed,express
7853,744,2026-04-14,completed,standard
7854,1077,2025-01-06,completed,standard
7855,1855,2026-04-15,completed,same-day
7856,1745,2025-12-31,completed,express
7857,222,2025-06-21,completed,standard
7858,1394,2025-10-24,completed,standard
7859,1802,2024-08-06,completed,standard
7860,456,2025-12-12,completed,standard
7861,1405,2025-10-08,completed,express
7862,1899,2026-05-16,completed,express
7863,218,2024-06-13,completed,standard
7864,959,2026-03-12,cancelled,same-day
7865,1819,2024-06-20,cancelled,standard
7866,1166,2024-05-14,completed,standard
7867,1474,2024-10-05,completed,express
7868,263,2025-11-20,completed,standard
7869,1044,2024-09-27,completed,standard
7870,1085,2025-08-03,completed,standard
7871,460,2024-04-06,completed,same-day
7872,245,2025-05-23,completed,express
7873,1815,2025-01-08,completed,standard
7874,1024,2025-04-14,completed,standard
7875,1216,2025-09-02,completed,standard
7876,1764,2024-05-30,completed,express
7877,478,2026-07-25,completed,standard
7878,1108,2025-08-09,cancelled,standard
7879,671,2025-04-21,completed,standard
7880,1082,2026-05-31,completed,express
7881,518,2024-11-15,completed,standard
7882,656,2025-03-15,completed,standard
7883,266,2025-10-03,completed,standard
7884,349,2025-12-19,cancelled,standard
7885,852,2024-03-08,completed,standard
7886,1697,2025-09-18,completed,standard
7887,405,2025-09-03,completed,standard
7888,1607,2025-11-24,completed,standard
7889,437,2024-05-16,completed,standard
7890,1273,2025-11-01,completed,same-day
7891,1044,2025-07-17,completed,express
7892,1250,2025-08-13,completed,express
7893,139,2026-03-23,completed,standard
7894,1443,2026-01-27,completed,standard
7895,1098,2025-07-14,completed,standard
7896,1474,2024-08-21,completed,standard
7897,636,2024-08-16,completed,standard
7898,322,2026-07-07,completed,standard
7899,550,2026-03-16,completed,express
7900,1691,2025-02-07,completed,express
7901,58,2024-12-14,completed,express
7902,1528,2025-11-01,completed,standard
7903,1560,2026-05-16,completed,standard
7904,1549,2025-07-18,completed,standard
7905,1385,2026-05-17,returned,standard
7906,1724,2025-05-29,completed,standard
7907,1446,2026-06-25,completed,standard
7908,162,2024-08-28,completed,standard
7909,322,2026-08-01,completed,standard
7910,1481,2026-06-06,completed,standard
7911,1274,2025-06-08,completed,standard
7912,158,2025-06-24,completed,standard
7913,1379,2024-03-14,completed,express
7914,963,2025-10-21,completed,standard
7915,1613,2024-12-27,completed,standard
7916,874,2025-06-05,completed,standard
7917,1786,2024-08-13,completed,standard
7918,1295,2026-03-22,completed,standard
7919,108,2024-01-29,completed,standard
7920,1262,2026-07-07,completed,express
7921,1940,2024-11-05,completed,same-day
7922,50,2024-11-15,completed,standard
7923,293,2026-01-20,completed,express
7924,698,2026-08-22,completed,standard
7925,751,2026-04-11,completed,standard
7926,221,2025-12-23,completed,standard
7927,1828,2025-01-04,completed,standard
7928,1291,2024-07-11,completed,express
7929,1503,2025-07-24,completed,standard
7930,519,2024-10-14,completed,standard
7931,164,2025-10-28,completed,standard
7932,1625,2024-11-19,completed,standard
7933,1200,2025-02-03,completed,standard
7934,1157,2026-05-26,completed,standard
7935,953,2026-07-23,completed,standard
7936,988,2026-05-29,completed,express
7937,1820,2025-08-28,completed,express
7938,149,2024-09-03,completed,express
7939,345,2025-12-21,completed,express
7940,1524,2025-08-24,returned,same-day
7941,1011,2025-09-22,completed,express
7942,1579,2026-01-20,cancelled,express
7943,622,2025-04-10,cancelled,standard
7944,938,2026-05-22,completed,express
7945,1023,2025-12-21,completed,standard
7946,936,2026-05-06,completed,express
7947,85,2025-03-29,completed,standard
7948,93,2026-05-21,completed,standard
7949,1325,2025-04-13,completed,standard
7950,1767,2025-07-17,cancelled,same-day
7951,749,2026-08-01,completed,same-day
7952,1274,2024-12-16,completed,standard
7953,170,2024-02-19,completed,express
7954,1447,2026-07-19,completed,standard
7955,548,2025-08-18,completed,standard
7956,293,2024-12-28,completed,same-day
7957,749,2025-12-05,cancelled,standard
7958,237,2024-07-18,completed,standard
7959,823,2025-07-10,completed,standard
7960,1597,2024-07-03,returned,standard
7961,1030,2026-02-10,completed,standard
7962,1982,2024-12-02,completed,express
7963,730,2026-07-08,completed,standard
7964,94,2026-06-16,completed,express
7965,616,2025-11-27,completed,standard
7966,333,2025-12-21,completed,standard
7967,1158,2025-08-09,completed,standard
7968,1458,2026-01-27,completed,standard
7969,1109,2025-01-27,completed,express
7970,76,2025-07-21,completed,express
7971,940,2026-03-07,completed,standard
7972,812,2026-02-18,completed,same-day
7973,476,2025-09-13,completed,express
7974,1203,2024-07-27,completed,express
7975,1228,2026-01-12,completed,same-day
7976,919,2025-11-08,completed,standard
7977,701,2025-06-06,completed,standard
7978,1998,2025-08-14,completed,express
7979,1544,2026-08-17,completed,standard
7980,1557,2024-08-11,completed,standard
7981,1907,2026-04-17,completed,express
7982,1711,2025-12-13,completed,standard
7983,1058,2024-09-02,returned,standard
7984,243,2024-08-09,completed,express
7985,117,2024-12-06,completed,standard
7986,1606,2026-03-22,completed,express
7987,1857,2026-06-16,completed,express
7988,1727,2025-10-11,completed,same-day
7989,503,2025-12-19,cancelled,express
7990,1064,2026-04-04,completed,standard
7991,1777,2026-07-18,completed,standard
7992,1831,2026-02-25,completed,express
7993,1475,2024-07-10,completed,standard
7994,521,2025-07-28,completed,standard
7995,1466,2025-11-26,completed,standard
7996,1924,2026-05-07,completed,express
7997,1289,2025-12-16,completed,standard
7998,1099,2026-02-23,completed,standard
7999,948,2025-01-13,completed,express
8000,1756,2024-11-11,completed,standard
8001,494,2026-03-23,completed,express
8002,381,2026-08-03,returned,standard
8003,1438,2026-04-16,completed,standard
8004,367,2026-06-27,completed,standard
8005,1296,2025-12-28,completed,standard
8006,795,2024-12-29,completed,standard
8007,480,2024-11-20,completed,standard
8008,1346,2025-06-12,returned,standard
8009,277,2026-04-26,completed,express
8010,797,2025-06-27,completed,express
8011,1357,2025-07-07,completed,express
8012,1452,2024-09-18,cancelled,standard
8013,1051,2024-12-29,completed,standard
8014,1291,2026-02-21,completed,express
8015,1336,2025-05-26,completed,same-day
8016,610,2024-09-03,completed,same-day
8017,591,2024-10-21,completed,standard
8018,40,2024-04-08,completed,standard
8019,1754,2026-07-08,completed,standard
8020,1510,2025-07-07,completed,standard
8021,252,2025-05-28,completed,express
8022,1445,2025-03-02,completed,standard
8023,1688,2025-11-17,completed,standard
8024,859,2026-01-11,completed,express
8025,200,2024-08-11,completed,standard
8026,1922,2025-02-22,completed,same-day
8027,501,2026-02-27,completed,standard
8028,925,2025-08-24,completed,express
8029,78,2026-08-19,completed,standard
8030,773,2024-12-03,completed,standard
8031,1891,2024-11-25,returned,standard
8032,1264,2026-08-17,completed,standard
8033,306,2026-06-17,completed,standard
8034,1892,2025-08-31,completed,standard
8035,739,2024-11-25,completed,standard
8036,577,2025-11-23,completed,standard
8037,1743,2025-06-16,completed,standard
8038,366,2026-01-22,returned,express
8039,1579,2024-10-24,completed,standard
8040,1444,2025-09-18,completed,standard
8041,729,2025-01-07,cancelled,standard
8042,1092,2025-10-22,completed,standard
8043,366,2025-12-21,completed,same-day
8044,377,2026-02-27,completed,standard
8045,1728,2025-09-29,completed,express
8046,1458,2025-10-20,completed,express
8047,1340,2025-08-20,cancelled,same-day
8048,940,2026-01-13,completed,standard
8049,610,2026-05-01,completed,express
8050,1587,2026-05-25,completed,standard
8051,1724,2025-06-19,cancelled,standard
8052,1033,2026-06-11,completed,standard
8053,1920,2024-06-27,cancelled,standard
8054,1067,2025-07-08,completed,express
8055,1833,2024-09-14,completed,standard
8056,44,2026-03-19,completed,standard
8057,447,2025-03-28,completed,express
8058,209,2025-02-16,completed,express
8059,478,2025-01-09,completed,standard
8060,1399,2026-08-19,completed,standard
8061,1044,2026-08-21,completed,express
8062,1660,2026-08-15,completed,standard
8063,549,2025-11-09,completed,express
8064,1451,2025-07-28,completed,express
8065,260,2026-03-18,completed,standard
8066,1222,2026-01-25,completed,standard
8067,1399,2026-04-27,completed,standard
8068,1347,2026-04-18,completed,standard
8069,673,2025-08-31,completed,standard
8070,574,2024-09-09,completed,standard
8071,1279,2024-12-03,completed,standard
8072,1988,2026-01-23,completed,standard
8073,579,2025-12-17,completed,standard
8074,404,2025-05-04,completed,standard
8075,428,2026-04-05,completed,standard
8076,1941,2025-11-14,completed,express
8077,1646,2026-04-22,completed,standard
8078,382,2025-03-01,completed,standard
8079,1060,2026-07-29,cancelled,express
8080,1178,2026-08-22,completed,express
8081,1763,2026-04-30,completed,standard
8082,236,2025-12-24,completed,standard
8083,1457,2024-11-18,completed,standard
8084,1615,2026-05-13,completed,standard
8085,1614,2026-03-08,completed,standard
8086,172,2026-04-22,returned,express
8087,1424,2026-08-06,completed,standard
8088,909,2025-02-27,completed,express
8089,934,2024-08-14,completed,standard
8090,1752,2024-12-06,completed,standard
8091,240,2025-07-05,completed,standard
8092,92,2025-09-11,completed,standard
8093,1952,2026-06-28,completed,standard
8094,478,2026-01-16,cancelled,standard
8095,176,2024-03-21,completed,standard
8096,1358,2025-04-07,completed,standard
8097,992,2025-04-25,completed,same-day
8098,261,2024-03-16,completed,standard
8099,1289,2026-08-23,completed,standard
8100,2000,2025-06-09,returned,standard
8101,76,2024-05-24,completed,standard
8102,812,2026-05-05,returned,standard
8103,67,2026-05-06,returned,express
8104,149,2025-11-17,completed,same-day
8105,162,2025-03-23,completed,standard
8106,1498,2026-05-23,completed,standard
8107,1520,2024-11-18,completed,standard
8108,1002,2024-02-20,completed,standard
8109,1924,2026-04-21,completed,express
8110,1984,2026-08-12,completed,same-day
8111,183,2024-11-05,completed,standard
8112,1922,2025-10-21,completed,express
8113,1715,2025-12-04,completed,standard
8114,1557,2026-02-19,completed,standard
8115,1442,2025-06-14,completed,express
8116,1056,2025-05-06,completed,standard
8117,17,2024-09-04,completed,standard
8118,1822,2024-10-23,completed,express
8119,412,2026-03-13,completed,standard
8120,51,2025-10-28,completed,standard
8121,1622,2024-07-20,completed,express
8122,1177,2024-08-02,completed,standard
8123,663,2024-09-06,completed,standard
8124,827,2025-12-02,completed,standard
8125,1104,2026-08-19,completed,same-day
8126,1673,2025-08-10,completed,express
8127,1055,2026-03-29,completed,same-day
8128,26,2025-01-19,completed,express
8129,1379,2026-05-14,completed,standard
8130,661,2026-07-17,completed,standard
8131,1274,2026-04-20,completed,standard
8132,1004,2026-05-02,completed,standard
8133,1458,2025-07-27,completed,standard
8134,1644,2025-02-05,completed,standard
8135,1195,2024-07-06,completed,express
8136,1921,2025-04-01,completed,standard
8137,1815,2025-01-16,completed,standard
8138,1833,2024-08-23,completed,standard
8139,1760,2026-08-06,completed,standard
8140,1360,2024-09-17,completed,express
8141,777,2025-07-25,completed,standard
8142,1221,2026-04-13,completed,same-day
8143,683,2025-12-09,completed,express
8144,1767,2024-11-17,completed,standard
8145,149,2026-06-06,completed,express
8146,1207,2026-04-11,completed,standard
8147,1619,2025-01-28,completed,standard
8148,1737,2024-11-21,completed,standard
8149,1279,2026-06-02,completed,express
8150,1154,2026-08-22,cancelled,standard
8151,209,2026-04-24,completed,standard
8152,580,2026-03-10,completed,standard
8153,459,2026-07-03,returned,standard
8154,1066,2026-06-05,completed,express
8155,679,2025-03-01,completed,express
8156,51,2024-06-29,completed,standard
8157,274,2025-10-29,completed,express
8158,1996,2025-09-05,completed,same-day
8159,383,2025-04-07,completed,express
8160,1628,2026-01-23,completed,standard
8161,308,2024-10-10,completed,same-day
8162,426,2024-09-24,completed,standard
8163,1203,2024-01-19,completed,standard
8164,288,2025-08-16,completed,standard
8165,476,2026-03-12,completed,same-day
8166,548,2025-10-17,completed,standard
8167,669,2025-09-10,completed,standard
8168,149,2025-08-18,completed,standard
8169,510,2026-07-08,completed,standard
8170,70,2025-11-17,cancelled,standard
8171,1489,2026-07-27,completed,standard
8172,1460,2025-07-29,completed,standard
8173,251,2026-03-09,completed,standard
8174,1079,2025-11-02,completed,standard
8175,1883,2024-03-29,completed,standard
8176,82,2026-07-10,completed,express
8177,725,2026-01-20,completed,standard
8178,42,2026-08-22,completed,standard
8179,1586,2025-07-09,completed,same-day
8180,471,2026-04-10,cancelled,standard
8181,1873,2025-10-30,completed,standard
8182,854,2025-12-27,completed,standard
8183,1934,2024-07-17,completed,express
8184,1485,2025-02-20,completed,standard
8185,1046,2026-03-28,completed,same-day
8186,184,2025-09-03,completed,standard
8187,1490,2026-04-12,completed,standard
8188,850,2026-03-16,cancelled,standard
8189,1690,2024-12-26,completed,standard
8190,1879,2026-03-08,completed,standard
8191,1888,2026-08-27,completed,express
8192,1745,2025-01-19,completed,standard
8193,105,2025-06-18,completed,standard
8194,1765,2025-07-13,completed,standard
8195,715,2025-08-23,completed,express
8196,791,2025-10-01,completed,express
8197,1217,2026-01-19,completed,express
8198,1635,2026-06-05,completed,standard
8199,1523,2024-08-17,completed,standard
8200,766,2026-07-08,completed,standard
8201,1371,2025-08-23,completed,same-day
8202,141,2025-11-18,completed,express
8203,1882,2026-08-11,completed,express
8204,420,2025-12-13,completed,standard
8205,1906,2026-08-07,completed,express
8206,1533,2024-12-07,completed,standard
8207,507,2026-06-07,completed,express
8208,674,2026-03-30,completed,express
8209,101,2024-12-05,completed,express
8210,857,2025-09-26,completed,standard
8211,1105,2026-04-20,cancelled,standard
8212,869,2025-01-06,completed,standard
8213,209,2025-12-18,completed,standard
8214,1254,2024-12-15,completed,standard
8215,973,2026-05-15,completed,same-day
8216,1523,2024-05-19,completed,standard
8217,1289,2026-03-09,completed,standard
8218,279,2025-11-13,completed,standard
8219,417,2025-10-31,completed,express
8220,1056,2025-06-22,completed,standard
8221,527,2025-10-21,completed,standard
8222,1497,2025-01-05,completed,standard
8223,77,2026-06-22,cancelled,standard
8224,480,2026-04-25,completed,standard
8225,1791,2026-02-09,completed,standard
8226,9,2026-07-05,returned,express
8227,1063,2025-05-16,completed,express
8228,892,2026-03-12,completed,same-day
8229,381,2025-05-12,completed,standard
8230,593,2025-11-30,completed,standard
8231,953,2024-06-23,completed,same-day
8232,1336,2026-07-13,completed,standard
8233,1105,2026-05-06,completed,standard
8234,1784,2026-05-19,completed,same-day
8235,267,2026-02-18,completed,standard
8236,88,2024-02-24,completed,standard
8237,464,2026-07-05,completed,standard
8238,742,2024-02-11,cancelled,express
8239,1447,2024-11-25,cancelled,standard
8240,102,2025-11-06,completed,express
8241,1336,2026-03-29,cancelled,express
8242,902,2026-03-11,completed,standard
8243,1393,2024-12-15,completed,standard
8244,1213,2026-02-21,completed,standard
8245,90,2025-05-06,completed,standard
8246,728,2025-09-23,completed,standard
8247,1134,2024-07-17,returned,express
8248,1417,2025-11-05,completed,standard
8249,1608,2025-02-22,completed,standard
8250,565,2025-05-11,completed,standard
8251,356,2025-12-02,completed,standard
8252,30,2026-02-13,cancelled,standard
8253,1993,2025-01-10,completed,standard
8254,1985,2025-10-24,completed,express
8255,1171,2025-04-13,completed,standard
8256,323,2024-10-04,completed,express
8257,1510,2025-01-03,completed,standard
8258,1414,2026-06-25,completed,standard
8259,1248,2024-08-20,completed,standard
8260,1252,2025-01-04,completed,standard
8261,1530,2025-08-16,completed,express
8262,1150,2025-12-31,completed,standard
8263,745,2025-11-20,completed,standard
8264,1561,2026-08-10,completed,standard
8265,589,2025-11-28,completed,standard
8266,1109,2025-01-01,completed,standard
8267,1210,2026-02-02,completed,standard
8268,1200,2025-09-23,completed,standard
8269,1459,2025-05-04,completed,standard
8270,1358,2026-02-06,completed,standard
8271,1963,2025-01-14,completed,express
8272,913,2025-09-26,completed,standard
8273,1776,2026-07-06,completed,standard
8274,588,2024-09-27,cancelled,same-day
8275,1076,2024-12-25,completed,standard
8276,724,2026-04-19,completed,standard
8277,763,2026-03-03,completed,standard
8278,1905,2024-07-31,completed,standard
8279,493,2025-06-27,completed,standard
8280,653,2026-08-02,completed,standard
8281,197,2026-06-08,completed,express
8282,42,2025-10-26,completed,standard
8283,1009,2025-11-24,completed,express
8284,614,2026-08-11,completed,express
8285,1239,2024-09-22,cancelled,express
8286,1951,2026-06-05,completed,standard
8287,382,2025-03-09,completed,standard
8288,343,2025-10-23,completed,express
8289,373,2025-07-07,completed,same-day
8290,362,2025-03-17,completed,standard
8291,1561,2025-12-18,completed,standard
8292,1637,2026-03-06,completed,standard
8293,585,2025-03-01,completed,standard
8294,277,2025-09-04,completed,standard
8295,1940,2026-03-28,completed,same-day
8296,807,2024-07-19,completed,standard
8297,1124,2025-08-23,completed,standard
8298,1877,2025-05-05,completed,standard
8299,813,2026-05-12,completed,standard
8300,1404,2026-07-25,cancelled,standard
8301,1980,2025-02-15,completed,standard
8302,945,2025-05-23,cancelled,standard
8303,792,2024-05-09,completed,standard
8304,227,2025-10-11,completed,same-day
8305,1525,2025-07-04,cancelled,same-day
8306,1947,2026-07-12,completed,standard
8307,59,2024-04-13,completed,express
8308,880,2026-08-11,completed,standard
8309,1497,2026-04-18,completed,standard
8310,614,2026-08-18,completed,standard
8311,1886,2026-02-18,completed,standard
8312,1448,2026-01-05,completed,standard
8313,1048,2025-06-23,completed,same-day
8314,437,2026-05-02,completed,standard
8315,1342,2025-10-08,completed,standard
8316,1204,2025-09-28,completed,same-day
8317,715,2024-05-08,completed,standard
8318,484,2026-05-15,completed,standard
8319,1900,2025-07-11,completed,express
8320,271,2025-09-01,completed,standard
8321,1793,2026-03-28,completed,standard
8322,1511,2025-07-25,completed,standard
8323,1671,2026-04-05,completed,standard
8324,1962,2026-06-09,completed,same-day
8325,1654,2025-02-05,completed,standard
8326,1793,2025-10-19,completed,express
8327,1920,2026-02-27,completed,express
8328,1771,2024-09-28,completed,standard
8329,227,2026-03-21,completed,standard
8330,279,2025-10-15,completed,standard
8331,1396,2024-07-18,completed,express
8332,1222,2025-08-19,completed,standard
8333,676,2024-12-31,completed,standard
8334,1104,2024-12-14,completed,standard
8335,1694,2025-07-01,completed,standard
8336,287,2024-07-12,cancelled,standard
8337,1185,2026-08-18,completed,standard
8338,710,2026-07-26,completed,standard
8339,1354,2026-05-01,completed,same-day
8340,865,2026-08-27,completed,standard
8341,530,2024-06-21,completed,express
