order_item_id,order_id,product_id,quantity,discount_pct
16706,6625,20,1,0.15
16707,6626,12,3,0
16708,6626,15,2,0.2
16709,6626,7,3,0.15
16710,6627,23,1,0
16711,6627,19,2,0.1
16712,6627,7,3,0.2
16713,6628,5,3,0
16714,6628,3,2,0.2
16715,6629,14,1,0.1
16716,6629,12,3,0.1
16717,6629,7,1,0.2
16718,6629,7,2,0.2
16719,6630,24,1,0
16720,6630,21,3,0.1
16721,6630,13,2,0
16722,6630,7,3,0
16723,6631,3,2,0.2
16724,6631,24,1,0
16725,6631,9,2,0
16726,6632,22,2,0
16727,6632,5,1,0.15
16728,6632,13,1,0
16729,6632,15,2,0.1
16730,6633,1,1,0.2
16731,6633,2,1,0.15
16732,6633,17,3,0
16733,6633,15,3,0
16734,6634,17,1,0.2
16735,6635,19,3,0.1
16736,6636,2,2,0
16737,6636,1,3,0.15
16738,6636,22,3,0.15
16739,6636,16,2,0.1
16740,6637,4,2,0.15
16741,6637,17,3,0.1
16742,6637,6,1,0
16743,6638,22,2,0.15
16744,6639,13,2,0
16745,6639,24,2,0.1
16746,6640,15,3,0.2
16747,6641,21,3,0
16748,6642,3,2,0.15
16749,6642,23,3,0
16750,6642,15,2,0.2
16751,6642,7,3,0
16752,6643,1,3,0.2
16753,6643,6,2,0.15
16754,6644,11,1,0.1
16755,6644,24,1,0.15
16756,6645,24,3,0.1
16757,6645,20,2,0.1
16758,6646,3,1,0.15
16759,6647,2,3,0.1
16760,6647,21,1,0
16761,6648,24,3,0.15
16762,6649,20,3,0.2
16763,6649,18,2,0
16764,6649,20,2,0
16765,6649,5,3,0
16766,6650,23,3,0.1
16767,6650,15,2,0.15
16768,6650,20,2,0.15
16769,6651,24,1,0.2
16770,6651,17,2,0.15
16771,6652,4,2,0.2
16772,6653,22,2,0
16773,6653,3,3,0.15
16774,6654,14,2,0.15
16775,6654,11,2,0
16776,6655,7,2,0.2
16777,6655,15,1,0
16778,6655,15,3,0.15
16779,6656,17,2,0
16780,6656,13,1,0.2
16781,6657,22,3,0
16782,6657,9,2,0.15
16783,6658,15,2,0.15
16784,6658,22,1,0
16785,6658,11,3,0.1
16786,6659,20,1,0
16787,6660,8,3,0.2
16788,6661,5,2,0.2
16789,6662,18,2,0.1
16790,6662,22,1,0
16791,6662,9,2,0.15
16792,6663,14,3,0
16793,6663,14,2,0
16794,6664,17,2,0
16795,6664,1,2,0
16796,6665,9,2,0
16797,6665,6,1,0
16798,6665,20,2,0.15
16799,6665,2,2,0
16800,6666,10,1,0.1
16801,6666,18,1,0.2
16802,6666,14,3,0
16803,6667,18,3,0
16804,6667,18,3,0.2
16805,6667,11,1,0
16806,6668,16,2,0.1
16807,6668,13,1,0
16808,6668,10,2,0
16809,6669,7,1,0
16810,6669,11,3,0
16811,6669,17,3,0
16812,6670,16,3,0.15
16813,6671,24,1,0
16814,6671,13,3,0.2
16815,6671,5,3,0.1
16816,6672,9,3,0
16817,6672,6,3,0.15
16818,6672,13,2,0
16819,6672,11,2,0
16820,6673,10,2,0.2
16821,6673,6,3,0.2
16822,6674,16,2,0.2
16823,6674,12,1,0
16824,6675,11,3,0.1
16825,6675,6,1,0.1
16826,6676,6,1,0
16827,6677,16,1,0.1
16828,6677,9,3,0.15
16829,6677,16,2,0
16830,6677,21,3,0
16831,6678,5,1,0.15
16832,6678,20,3,0
16833,6678,21,2,0.2
16834,6679,9,1,0
16835,6679,21,2,0.2
16836,6679,18,1,0.1
16837,6679,21,1,0.2
16838,6680,11,1,0
16839,6680,18,3,0
16840,6680,24,3,0
16841,6680,5,1,0
16842,6681,23,2,0
16843,6682,2,3,0.15
16844,6683,9,3,0
16845,6683,13,3,0.15
16846,6684,4,1,0.15
16847,6685,14,3,0
16848,6685,4,1,0
16849,6686,13,1,0
16850,6686,17,1,0.15
16851,6686,1,1,0
16852,6686,4,2,0
16853,6687,14,1,0
16854,6687,8,3,0
16855,6688,8,3,0
16856,6689,16,1,0.15
16857,6690,4,2,0.15
16858,6690,21,3,0.2
16859,6690,17,1,0
16860,6690,23,1,0
16861,6691,22,2,0
16862,6691,17,1,0
16863,6692,6,3,0.15
16864,6693,2,2,0.15
16865,6693,13,1,0.2
16866,6693,14,2,0.2
16867,6694,20,1,0
16868,6694,4,1,0.15
16869,6695,13,2,0.1
16870,6696,13,1,0
16871,6696,11,2,0
16872,6696,7,3,0
16873,6697,13,2,0.15
16874,6697,12,1,0
16875,6697,16,3,0.1
16876,6698,17,1,0
16877,6698,8,1,0
16878,6698,7,3,0
16879,6699,16,2,0.1
16880,6699,22,3,0.1
16881,6700,18,2,0
16882,6700,11,2,0.1
16883,6700,1,2,0.15
16884,6700,16,3,0.15
16885,6701,5,3,0.1
16886,6702,19,2,0.2
16887,6702,18,3,0
16888,6702,13,2,0
16889,6703,8,1,0.15
16890,6703,17,2,0.2
16891,6703,4,3,0.15
16892,6703,16,3,0.15
16893,6704,4,3,0.1
16894,6704,24,1,0.15
16895,6704,12,3,0.1
16896,6705,12,3,0
16897,6705,10,3,0.1
16898,6705,19,3,0.2
16899,6706,11,1,0.15
16900,6706,2,3,0
16901,6706,12,3,0.2
16902,6706,17,2,0.15
16903,6707,24,1,0
16904,6708,20,2,0.15
16905,6709,22,2,0
16906,6709,11,3,0
16907,6710,24,3,0
16908,6711,13,1,0.15
16909,6711,24,1,0.15
16910,6712,18,3,0
16911,6712,13,3,0.2
16912,6713,24,1,0
16913,6713,5,3,0.2
16914,6713,13,1,0.1
16915,6713,20,2,0.15
16916,6714,14,3,0
16917,6715,12,3,0
16918,6715,3,2,0.2
16919,6715,7,3,0.2
16920,6715,20,1,0
16921,6716,22,3,0.2
16922,6717,16,2,0.2
16923,6717,2,2,0
16924,6717,12,3,0.2
16925,6717,4,3,0.15
16926,6718,20,2,0.1
16927,6718,20,2,0.2
16928,6718,12,3,0.1
16929,6718,10,3,0
16930,6719,13,2,0
16931,6719,12,3,0
16932,6720,1,1,0.2
16933,6720,4,1,0
16934,6721,7,1,0.15
16935,6721,8,1,0.15
16936,6721,2,1,0.15
16937,6721,21,2,0.2
16938,6722,4,2,0
16939,6723,12,3,0.1
16940,6723,11,3,0.1
16941,6723,21,1,0.15
16942,6724,4,2,0
16943,6725,11,1,0.2
16944,6726,23,1,0
16945,6726,19,3,0.15
16946,6726,24,3,0.15
16947,6727,10,1,0.2
16948,6728,1,2,0.1
16949,6728,5,3,0
16950,6728,11,3,0
16951,6728,7,2,0.15
16952,6729,22,1,0.2
16953,6730,9,1,0.1
16954,6730,13,3,0
16955,6730,22,3,0
16956,6730,11,3,0.2
16957,6731,3,1,0.15
16958,6731,15,3,0
16959,6732,23,2,0
16960,6733,12,1,0.15
16961,6733,24,2,0.15
16962,6734,15,2,0.2
16963,6734,5,3,0.1
16964,6734,15,3,0
16965,6735,21,2,0
16966,6736,22,2,0.15
16967,6736,22,3,0.1
16968,6736,13,3,0.1
16969,6736,2,2,0
16970,6737,22,3,0.15
16971,6737,2,1,0.2
16972,6737,8,3,0.1
16973,6738,1,1,0
16974,6738,21,1,0.15
16975,6738,16,3,0.15
16976,6739,17,3,0.2
16977,6739,22,2,0.15
16978,6740,19,1,0.1
16979,6740,19,2,0.15
16980,6740,23,1,0
16981,6741,4,1,0
16982,6741,21,1,0.15
16983,6741,9,3,0
16984,6742,3,2,0.15
16985,6742,11,3,0.15
16986,6742,5,1,0.15
16987,6743,4,2,0.1
16988,6743,5,1,0.15
16989,6744,15,2,0.1
16990,6745,2,2,0
16991,6746,11,3,0.2
16992,6746,12,2,0
16993,6747,4,1,0
16994,6747,11,2,0.15
16995,6747,12,2,0
16996,6747,21,2,0.15
16997,6748,23,2,0
16998,6748,20,2,0
16999,6748,23,1,0.1
17000,6748,23,3,0
17001,6749,16,1,0.1
17002,6749,11,3,0
17003,6749,2,3,0
17004,6749,13,1,0.2
17005,6750,10,2,0
17006,6750,3,3,0.2
17007,6750,16,1,0
17008,6751,8,1,0.15
17009,6751,3,1,0
17010,6751,18,2,0
17011,6751,23,1,0
17012,6752,10,1,0
17013,6752,16,2,0.15
17014,6752,20,1,0
17015,6752,5,2,0.2
17016,6753,1,1,0
17017,6753,10,3,0.15
17018,6753,17,1,0.1
17019,6754,15,2,0
17020,6754,15,3,0.2
17021,6755,11,1,0.2
17022,6755,20,3,0.15
17023,6756,9,3,0.2
17024,6756,3,2,0
17025,6757,9,1,0
17026,6758,17,3,0.15
17027,6758,14,3,0.2
17028,6759,15,2,0.15
17029,6759,11,1,0.15
17030,6759,13,2,0.1
17031,6760,9,3,0
17032,6760,1,2,0
17033,6760,1,2,0
17034,6761,10,3,0.1
17035,6761,20,2,0
17036,6761,6,1,0
17037,6761,14,3,0.2
17038,6762,19,2,0.15
17039,6762,7,3,0
17040,6763,10,2,0.1
17041,6763,7,1,0.1
17042,6764,22,3,0.1
17043,6764,11,2,0.2
17044,6765,10,1,0.1
17045,6765,24,3,0
17046,6766,24,2,0
17047,6766,15,3,0
17048,6766,13,2,0.2
17049,6767,3,1,0.2
17050,6767,10,1,0
17051,6768,15,1,0
17052,6768,19,2,0.15
17053,6769,6,1,0
17054,6769,12,2,0.2
17055,6769,9,3,0.15
17056,6770,2,1,0.15
17057,6770,8,1,0.2
17058,6770,10,2,0
17059,6771,11,1,0
17060,6772,14,3,0.15
17061,6772,12,1,0
17062,6772,21,1,0
17063,6773,12,1,0
17064,6773,4,3,0
17065,6773,17,2,0
17066,6774,3,1,0
17067,6774,12,3,0.15
17068,6774,23,3,0.15
17069,6774,18,2,0
17070,6775,6,3,0.15
17071,6776,2,1,0
17072,6777,12,1,0.15
17073,6778,18,1,0
17074,6779,16,3,0.15
17075,6779,2,3,0.1
17076,6779,10,2,0.1
17077,6779,8,2,0.1
17078,6780,2,1,0.15
17079,6780,7,1,0.1
17080,6781,14,1,0
17081,6782,23,1,0.1
17082,6782,18,3,0
17083,6783,12,3,0
17084,6784,6,2,0.2
17085,6784,11,1,0
17086,6785,17,1,0
17087,6786,5,1,0.1
17088,6786,9,1,0
17089,6786,1,1,0.2
17090,6786,4,2,0
17091,6787,16,1,0.15
17092,6787,7,1,0
17093,6787,13,2,0
17094,6788,22,3,0.2
17095,6789,10,3,0
17096,6789,1,3,0.2
17097,6790,1,1,0
17098,6791,18,2,0.2
17099,6791,16,3,0
17100,6791,4,2,0
17101,6791,20,1,0
17102,6792,24,3,0.15
17103,6792,14,2,0
17104,6793,7,1,0.1
17105,6793,6,3,0.15
17106,6793,15,1,0.1
17107,6793,12,2,0.2
17108,6794,22,3,0.15
17109,6794,4,1,0
17110,6795,15,3,0
17111,6796,6,1,0
17112,6796,11,2,0
17113,6797,22,1,0.2
17114,6797,20,3,0
17115,6797,13,2,0.15
17116,6797,4,3,0.1
17117,6798,1,1,0
17118,6798,3,2,0.2
17119,6799,15,3,0.15
17120,6799,9,3,0.2
17121,6799,10,2,0
17122,6799,24,2,0.1
17123,6800,21,2,0
17124,6800,21,3,0
17125,6800,24,1,0.15
17126,6801,11,2,0
17127,6802,7,3,0.2
17128,6802,12,3,0.1
17129,6803,22,3,0
17130,6803,18,2,0.2
17131,6803,19,2,0
17132,6804,5,3,0.2
17133,6804,6,3,0
17134,6804,13,1,0.2
17135,6804,11,3,0.1
17136,6805,19,2,0.1
17137,6805,18,3,0
17138,6805,20,2,0.1
17139,6805,15,3,0.2
17140,6806,9,2,0.15
17141,6806,12,2,0
17142,6807,13,2,0
17143,6808,9,3,0.2
17144,6808,4,3,0.15
17145,6809,7,3,0.1
17146,6809,8,3,0
17147,6809,24,2,0.15
17148,6809,2,2,0.2
17149,6810,12,2,0.15
17150,6810,4,3,0
17151,6810,4,3,0
17152,6810,16,1,0.1
17153,6811,16,2,0
17154,6812,2,2,0.1
17155,6812,12,1,0
17156,6812,15,3,0.2
17157,6812,12,1,0.1
17158,6813,12,3,0.2
17159,6813,18,2,0
17160,6814,12,2,0
17161,6814,21,3,0.15
17162,6814,1,1,0
17163,6814,13,2,0
17164,6815,22,1,0
17165,6815,11,1,0
17166,6815,9,3,0
17167,6816,1,3,0.1
17168,6817,19,2,0
17169,6817,9,1,0
17170,6817,16,2,0
17171,6817,20,3,0
17172,6818,14,3,0.15
17173,6818,5,3,0
17174,6818,16,1,0
17175,6818,21,2,0
17176,6819,2,2,0
17177,6819,10,3,0
17178,6819,14,2,0
17179,6819,18,2,0.2
17180,6820,9,3,0.15
17181,6820,8,2,0
17182,6820,15,3,0
17183,6820,16,1,0.2
17184,6821,13,2,0
17185,6821,10,1,0
17186,6821,9,3,0
17187,6821,13,2,0.2
17188,6822,15,1,0.1
17189,6822,5,1,0
17190,6822,6,2,0.15
17191,6822,5,3,0.15
17192,6823,2,1,0.2
17193,6823,16,1,0.2
17194,6824,14,1,0
17195,6824,11,2,0.15
17196,6825,23,1,0.15
17197,6825,7,1,0
17198,6826,4,2,0
17199,6826,2,3,0.15
17200,6826,12,2,0.15
17201,6827,14,3,0
17202,6827,23,1,0
17203,6827,11,2,0
17204,6827,4,2,0
17205,6828,17,3,0
17206,6828,24,1,0.2
17207,6829,5,1,0
17208,6829,2,1,0.1
17209,6829,20,3,0.15
17210,6830,16,2,0.2
17211,6830,5,3,0.1
17212,6830,12,1,0
17213,6831,7,1,0.15
17214,6831,10,2,0
17215,6831,4,1,0.2
17216,6831,17,3,0.2
17217,6832,23,3,0.2
17218,6832,8,1,0.15
17219,6832,20,2,0.1
17220,6832,24,1,0.1
17221,6833,15,3,0
17222,6833,18,2,0
17223,6834,23,2,0.15
17224,6835,23,3,0.15
17225,6835,14,3,0
17226,6836,21,1,0
17227,6837,5,3,0.15
17228,6837,15,2,0
17229,6838,18,3,0.1
17230,6838,2,1,0
17231,6838,6,2,0.1
17232,6838,22,3,0.15
17233,6839,24,3,0.15
17234,6839,15,1,0
17235,6839,14,3,0.15
17236,6839,18,3,0.1
17237,6840,15,2,0
17238,6840,9,1,0
17239,6841,9,3,0
17240,6841,1,1,0.1
17241,6842,10,2,0
17242,6842,16,3,0
17243,6842,18,3,0.15
17244,6843,17,3,0.15
17245,6843,4,1,0.2
17246,6843,3,1,0.2
17247,6843,18,2,0.15
17248,6844,20,2,0.1
17249,6844,22,3,0.2
17250,6845,22,3,0
17251,6845,11,2,0
17252,6845,2,3,0
17253,6846,1,2,0
17254,6847,1,3,0
17255,6848,22,3,0
17256,6848,20,3,0.15
17257,6848,22,2,0.2
17258,6848,24,2,0.1
17259,6849,13,3,0.1
17260,6849,10,1,0.1
17261,6850,17,2,0
17262,6851,16,1,0.1
17263,6851,2,3,0.1
17264,6851,17,1,0
17265,6852,19,1,0
17266,6852,3,2,0.2
17267,6852,14,1,0
17268,6852,11,3,0.15
17269,6853,22,1,0.2
17270,6854,6,3,0.2
17271,6854,11,1,0
17272,6854,5,1,0.15
17273,6855,20,3,0
17274,6855,20,1,0.15
17275,6855,2,1,0.2
17276,6856,17,2,0
17277,6856,4,3,0.1
17278,6857,13,3,0.1
17279,6857,16,3,0.2
17280,6857,21,3,0.2
17281,6858,18,1,0.1
17282,6859,9,1,0
17283,6859,18,1,0.15
17284,6859,3,3,0.1
17285,6860,19,3,0
17286,6860,20,3,0.2
17287,6860,3,2,0
17288,6861,19,3,0.1
17289,6862,8,3,0.2
17290,6862,9,2,0.2
17291,6862,24,3,0
17292,6863,18,3,0
17293,6863,10,2,0
17294,6864,1,1,0
17295,6864,9,2,0
17296,6865,19,2,0
17297,6865,23,2,0
17298,6865,22,3,0
17299,6866,21,3,0
17300,6867,8,1,0.2
17301,6867,20,3,0
17302,6867,7,3,0.1
17303,6868,9,2,0
17304,6868,9,2,0
17305,6869,11,3,0
17306,6869,1,2,0
17307,6869,14,3,0.2
17308,6870,5,2,0.1
17309,6870,6,2,0.15
17310,6870,5,2,0.15
17311,6871,2,3,0.1
17312,6872,14,2,0
17313,6873,1,1,0.2
17314,6873,10,1,0
17315,6873,12,1,0.2
17316,6873,2,2,0
17317,6874,3,3,0
17318,6874,8,2,0.2
17319,6874,22,3,0.1
17320,6874,13,2,0
17321,6875,20,2,0
17322,6876,12,1,0.1
17323,6876,17,2,0
17324,6877,22,3,0
17325,6877,22,2,0.2
17326,6878,8,1,0.2
17327,6879,19,2,0.15
17328,6879,13,2,0.15
17329,6879,3,2,0
17330,6880,16,1,0.2
17331,6881,20,3,0
17332,6882,21,1,0
17333,6883,3,1,0
17334,6883,4,3,0.1
17335,6884,19,3,0
17336,6884,1,2,0.2
17337,6884,13,2,0
17338,6884,24,1,0.1
17339,6885,18,1,0.2
17340,6885,5,2,0.2
17341,6886,12,1,0.15
17342,6887,1,3,0.1
17343,6887,11,1,0.2
17344,6887,13,1,0.2
17345,6888,4,1,0
17346,6888,21,3,0
17347,6889,2,3,0.2
17348,6889,3,3,0
17349,6889,6,1,0.15
17350,6890,8,3,0
17351,6890,21,1,0.1
17352,6891,9,2,0.15
17353,6892,15,3,0
17354,6892,24,3,0
17355,6892,14,3,0
17356,6893,20,3,0.15
17357,6893,17,1,0
17358,6893,24,3,0
17359,6894,15,2,0.1
17360,6894,1,2,0
17361,6895,10,2,0.1
17362,6895,10,2,0
17363,6896,2,3,0.1
17364,6896,2,2,0.15
17365,6896,20,3,0
17366,6896,1,3,0
17367,6897,19,2,0.15
17368,6897,15,1,0.1
17369,6897,18,3,0.2
17370,6898,24,1,0
17371,6899,16,2,0
17372,6899,23,1,0.2
17373,6899,7,3,0
17374,6899,1,3,0
17375,6900,13,1,0.1
17376,6900,20,2,0
17377,6900,24,2,0.1
17378,6901,4,3,0.1
17379,6902,4,1,0.2
17380,6902,6,2,0
17381,6903,9,3,0
17382,6903,1,2,0
17383,6903,3,1,0.2
17384,6904,15,3,0.2
17385,6904,12,2,0
17386,6904,4,1,0.15
17387,6904,7,3,0
17388,6905,7,1,0.15
17389,6905,11,3,0.1
17390,6905,12,2,0.1
17391,6905,17,3,0.1
17392,6906,6,2,0.1
17393,6907,10,3,0
17394,6907,1,1,0.15
17395,6908,17,1,0.2
17396,6909,13,2,0
17397,6909,1,1,0
17398,6909,3,1,0.2
17399,6909,15,2,0
17400,6910,9,2,0.1
17401,6910,8,1,0
17402,6911,8,1,0.2
17403,6912,2,2,0
17404,6912,6,2,0
17405,6912,12,2,0
17406,6912,19,2,0
17407,6913,21,1,0.1
17408,6913,14,2,0
17409,6914,21,3,0
17410,6915,9,2,0.1
17411,6916,9,3,0
17412,6917,23,1,0
17413,6917,17,1,0.2
17414,6917,18,2,0
17415,6918,24,3,0.1
17416,6918,20,2,0.2
17417,6918,9,2,0
17418,6919,3,2,0.2
17419,6920,3,1,0
17420,6920,12,2,0
17421,6920,9,3,0
17422,6921,18,1,0
17423,6921,10,1,0
17424,6921,23,1,0
17425,6921,10,3,0.1
17426,6922,18,3,0
17427,6923,21,2,0.2
17428,6923,18,2,0.1
17429,6923,14,2,0
17430,6924,21,2,0
17431,6924,3,1,0.15
17432,6924,14,2,0.15
17433,6925,24,3,0.15
17434,6925,9,3,0
17435,6925,21,1,0.1
17436,6925,22,2,0
17437,6926,15,2,0.1
17438,6927,14,1,0
17439,6927,17,1,0
17440,6928,22,1,0.2
17441,6928,10,3,0
17442,6928,7,2,0
17443,6928,16,3,0
17444,6929,5,3,0
17445,6929,5,2,0.1
17446,6929,9,3,0
17447,6930,14,3,0
17448,6930,16,2,0.15
17449,6931,21,1,0
17450,6931,4,2,0
17451,6931,3,3,0
17452,6931,10,3,0
17453,6932,18,1,0.1
17454,6933,23,3,0
17455,6933,19,3,0.1
17456,6933,12,3,0
17457,6934,2,3,0.2
17458,6935,17,3,0.1
17459,6935,8,2,0
17460,6936,17,3,0.1
17461,6936,6,2,0.15
17462,6936,12,1,0
17463,6937,9,3,0.1
17464,6937,21,1,0
17465,6937,2,1,0.1
17466,6938,10,3,0
17467,6939,20,2,0.2
17468,6939,24,1,0.1
17469,6940,3,2,0
17470,6940,2,2,0
17471,6940,4,2,0
17472,6940,5,2,0.15
17473,6941,21,2,0.2
17474,6941,5,1,0.1
17475,6942,5,1,0
17476,6942,6,3,0.2
17477,6943,21,1,0.1
17478,6943,16,2,0
17479,6943,24,3,0
17480,6944,8,1,0
17481,6944,6,2,0
17482,6944,23,2,0
17483,6945,20,3,0.15
17484,6945,14,3,0
17485,6946,17,1,0.1
17486,6946,2,1,0.1
17487,6947,10,3,0
17488,6947,3,2,0.1
17489,6948,23,3,0.1
17490,6948,3,3,0
17491,6948,17,2,0
17492,6949,20,1,0.15
17493,6949,10,1,0.2
17494,6949,14,2,0.15
17495,6950,11,2,0.2
17496,6950,5,3,0.1
17497,6950,11,2,0.15
17498,6951,6,1,0.15
17499,6951,17,2,0.2
17500,6951,22,3,0.2
17501,6951,4,2,0
17502,6952,14,3,0.2
17503,6952,15,2,0.2
17504,6952,8,3,0
17505,6953,16,3,0.1
17506,6953,14,1,0
17507,6954,4,2,0.2
17508,6954,21,3,0.15
17509,6954,24,2,0
17510,6954,24,3,0
17511,6955,2,3,0.1
17512,6955,6,3,0.2
17513,6955,10,1,0
17514,6955,1,2,0.1
17515,6956,22,2,0
17516,6956,12,2,0
17517,6956,6,1,0.2
17518,6957,18,2,0.2
17519,6957,13,2,0.15
17520,6958,12,3,0
17521,6959,11,1,0
17522,6959,5,2,0.2
17523,6959,1,1,0
17524,6959,16,1,0.2
17525,6960,21,2,0.2
17526,6960,21,1,0
17527,6960,21,2,0.15
17528,6961,8,3,0.15
17529,6961,11,3,0.1
17530,6961,2,3,0.15
17531,6961,16,3,0.2
17532,6962,16,2,0
17533,6962,14,3,0
17534,6962,3,3,0
17535,6963,3,2,0.2
17536,6964,9,2,0
17537,6965,1,3,0
17538,6966,8,3,0.2
17539,6967,24,3,0
17540,6968,15,2,0
17541,6969,9,2,0.15
17542,6969,23,1,0
17543,6969,8,3,0
17544,6970,7,2,0
17545,6971,1,1,0.15
17546,6971,20,3,0
17547,6971,18,3,0.1
17548,6972,18,1,0.1
17549,6972,22,2,0.1
17550,6972,9,1,0
17551,6972,14,2,0
17552,6973,21,1,0.1
17553,6973,6,1,0.15
17554,6973,10,3,0
17555,6973,15,2,0
17556,6974,3,2,0.1
17557,6975,10,1,0
17558,6975,3,3,0.15
17559,6975,3,2,0
17560,6975,4,2,0
17561,6976,4,3,0.2
17562,6976,2,1,0.2
17563,6976,2,1,0.2
17564,6976,7,2,0.15
17565,6977,3,3,0
17566,6977,1,1,0.15
17567,6977,14,1,0.15
17568,6977,19,3,0
17569,6978,6,3,0
17570,6978,2,1,0.1
17571,6979,3,3,0
17572,6979,6,2,0
17573,6980,22,1,0
17574,6981,7,3,0
17575,6981,11,1,0.2
17576,6982,12,3,0.2
17577,6982,20,1,0
17578,6982,20,3,0
17579,6983,2,3,0.2
17580,6983,12,1,0.1
17581,6984,10,1,0.2
17582,6984,10,1,0.15
17583,6984,23,1,0.1
17584,6985,24,1,0
17585,6985,21,3,0
17586,6985,22,3,0
17587,6986,13,2,0.1
17588,6986,12,1,0.1
17589,6987,9,1,0.15
17590,6987,4,3,0.1
17591,6988,12,2,0
17592,6988,8,3,0
17593,6989,17,1,0
17594,6990,7,1,0.15
17595,6990,14,1,0.15
17596,6991,15,3,0
17597,6992,23,3,0
17598,6992,1,3,0.15
17599,6992,24,3,0
17600,6993,24,1,0.1
17601,6994,23,3,0.15
17602,6995,19,3,0.1
17603,6996,7,2,0.2
17604,6996,3,2,0.1
17605,6996,11,1,0
17606,6997,1,2,0.2
17607,6997,4,1,0.1
17608,6998,9,2,0
17609,6998,5,2,0.2
17610,6998,17,3,0
17611,6999,10,1,0.1
17612,7000,19,2,0.1
17613,7000,19,1,0
17614,7001,12,2,0
17615,7002,23,3,0
17616,7003,17,1,0.15
17617,7004,7,2,0.1
17618,7004,1,1,0.1
17619,7004,12,2,0
17620,7004,17,1,0.2
17621,7005,21,2,0
17622,7005,4,2,0.2
17623,7006,7,1,0
17624,7006,10,3,0
17625,7006,4,1,0
17626,7006,20,2,0.2
17627,7007,14,2,0.15
17628,7007,24,3,0
17629,7007,17,2,0
17630,7008,4,3,0
17631,7008,24,1,0
17632,7008,6,3,0
17633,7008,3,2,0.2
17634,7009,13,1,0
17635,7009,4,1,0.15
17636,7009,7,1,0.1
17637,7009,7,2,0
17638,7010,12,3,0.1
17639,7010,10,3,0
17640,7011,3,2,0.2
17641,7011,12,3,0
17642,7011,22,2,0
17643,7012,21,1,0
17644,7012,14,3,0
17645,7012,24,1,0
17646,7012,4,3,0
17647,7013,2,3,0.2
17648,7013,9,2,0
17649,7013,13,1,0
17650,7013,13,1,0
17651,7014,15,2,0
17652,7014,12,2,0.2
17653,7014,4,1,0.1
17654,7015,13,3,0.2
17655,7016,15,3,0
17656,7016,10,3,0
17657,7016,10,3,0.1
17658,7016,2,1,0
17659,7017,6,3,0.1
17660,7018,17,3,0
17661,7018,13,2,0.15
17662,7019,10,1,0
17663,7019,9,2,0.2
17664,7019,20,2,0.15
17665,7019,14,3,0.15
17666,7020,11,2,0.1
17667,7021,24,1,0
17668,7022,7,1,0.15
17669,7022,3,1,0
17670,7022,20,3,0
17671,7023,7,2,0
17672,7023,13,2,0.15
17673,7024,21,2,0
17674,7025,14,2,0.2
17675,7025,20,3,0.1
17676,7025,3,2,0.2
17677,7026,17,3,0
17678,7026,15,2,0.15
17679,7026,10,2,0
17680,7026,17,3,0.2
17681,7027,7,3,0.2
17682,7027,13,2,0.15
17683,7028,7,2,0
17684,7028,18,2,0.15
17685,7028,16,2,0
17686,7028,20,3,0.15
17687,7029,22,3,0.1
17688,7029,10,2,0.15
17689,7030,21,1,0
17690,7030,11,1,0.1
17691,7030,6,3,0
17692,7031,10,1,0
17693,7031,23,2,0
17694,7032,11,1,0.1
17695,7033,9,3,0
17696,7033,2,1,0.15
17697,7033,17,3,0
17698,7033,16,1,0
17699,7034,10,1,0
17700,7035,4,1,0
17701,7035,14,2,0
17702,7035,18,3,0
17703,7035,20,1,0
17704,7036,9,2,0
17705,7036,18,1,0
17706,7036,21,3,0.1
17707,7036,9,1,0
17708,7037,19,1,0
17709,7037,11,1,0
17710,7038,13,3,0.1
17711,7038,17,2,0.2
17712,7038,4,1,0.15
17713,7039,9,1,0
17714,7039,14,2,0
17715,7039,17,3,0.2
17716,7040,20,2,0.1
17717,7041,6,2,0.2
17718,7041,14,3,0
17719,7041,15,3,0.15
17720,7041,9,1,0
17721,7042,17,3,0.1
17722,7043,21,3,0
17723,7043,5,3,0.2
17724,7043,24,2,0.1
17725,7043,23,1,0
17726,7044,24,1,0
17727,7045,21,2,0
17728,7045,17,3,0
17729,7045,6,2,0
17730,7045,12,3,0.15
17731,7046,7,1,0
17732,7046,20,3,0.15
17733,7047,6,1,0
17734,7047,22,1,0
17735,7047,3,2,0.1
17736,7048,8,1,0.15
17737,7048,9,2,0
17738,7048,24,2,0
17739,7049,14,2,0.2
17740,7050,9,3,0
17741,7050,23,1,0
17742,7051,3,1,0
17743,7051,14,1,0
17744,7051,19,2,0
17745,7052,20,1,0
17746,7052,11,3,0
17747,7052,7,2,0
17748,7053,17,1,0
17749,7053,4,1,0
17750,7053,11,2,0
17751,7054,12,3,0.1
17752,7055,17,1,0.15
17753,7055,7,1,0
17754,7055,9,2,0.2
17755,7055,12,1,0.2
17756,7056,19,3,0
17757,7056,11,1,0
17758,7057,4,2,0.15
17759,7057,18,3,0.1
17760,7058,17,2,0
17761,7058,7,3,0.15
17762,7058,23,1,0.15
17763,7058,18,3,0.1
17764,7059,18,3,0
17765,7060,2,1,0.15
17766,7060,21,1,0
17767,7061,11,2,0.1
17768,7061,16,1,0.2
17769,7061,4,2,0.2
17770,7061,18,3,0
17771,7062,20,2,0.15
17772,7062,11,1,0.15
17773,7062,24,3,0.15
17774,7062,1,2,0.1
17775,7063,1,1,0
